# rat_sw calibration data (tools/calib_analyze.py)
# captured: 2026-09-23 21:30:45
# test: turn 4
# period_ms=5 samples=384 capacity=384 result=OK build="Sep 23 2026 19:10:31"
# ticks_per_mm=9 cell_ticks=1620 move_extra_ticks=140 ticks_per_turn=392 turn_still_ms=20
# spd=150 fast=220 turn=140 kp=2.00 ki=1.50 kd=30.00 ke=0.00 pd_max=150 accel_step_per_ms=4
# wall_detect_mm=140 front_ref_mm=94 front_emergency_mm=60 side_track_mm=130 lane_mm=168
# front_square_offset_mm=0 side_yaw_doubt_mm=20 side_close_doubt_mm=25 wall_samples=5 wall_votes=4
# ir_cal_fl="-0.00000002278f, 0.000132f, -0.2627f, 237.7f"
# ir_cal_fr="-0.00000003535f, 0.0001995f, -0.3834f, 317.6f"
# ir_cal_sl="-0.00000005219f, 0.0002629f, -0.4566f, 325.6f"
# ir_cal_sr="-0.00000003241f, 0.0001505f, -0.25f, 189.0f"
# end: result=OK samples=384
t_ms,enc_l,enc_r,pwm_l,pwm_r,raw_fl,raw_fr,raw_sl,raw_sr
780,557,-634,140,-140,910,1153,816,1463
785,561,-638,140,-140,887,1152,837,1462
790,566,-643,140,-140,885,1219,837,1485
795,570,-647,140,-140,887,1222,837,1487
800,574,-652,140,-140,839,1222,883,1488
805,578,-656,140,-140,841,1220,883,1484
810,582,-661,140,-140,839,1337,885,1486
815,586,-665,140,-140,794,1336,884,1489
820,590,-670,140,-140,794,1336,883,1507
825,595,-675,140,-140,792,1400,883,1511
830,599,-679,140,-140,744,1401,908,1506
835,604,-684,140,-140,748,1398,906,1508
840,608,-688,140,-140,746,1467,904,1510
845,612,-692,140,-140,745,1466,927,1507
850,616,-697,140,-140,722,1464,930,1508
855,621,-702,140,-140,725,1513,930,1510
860,625,-707,140,-140,721,1511,923,1508
865,629,-711,140,-140,745,1509,928,1503
870,634,-716,140,-140,746,1512,930,1511
875,638,-720,140,-140,748,1558,928,1509
880,642,-724,140,-140,791,1553,923,1506
885,646,-729,140,-140,793,1555,928,1484
890,650,-734,140,-140,791,1599,929,1487
895,654,-738,140,-140,863,1600,929,1485
900,659,-743,140,-140,863,1599,924,1462
905,663,-747,140,-140,862,1600,927,1461
910,668,-752,140,-140,961,1599,930,1461
915,672,-756,140,-140,963,1600,929,1373
920,676,-761,140,-140,960,1621,922,1373
925,680,-765,140,-140,961,1624,928,1369
930,685,-770,140,-140,1032,1623,929,1373
935,689,-775,140,-140,1030,1621,926,1349
940,694,-779,140,-140,1029,1623,922,1351
945,698,-784,140,-140,1104,1623,929,1347
950,702,-788,140,-140,1098,1617,926,1283
955,706,-793,140,-140,1098,1621,925,1281
960,711,-797,140,-140,1171,1620,902,1281
965,716,-802,140,-140,1168,1621,903,1189
970,720,-807,140,-140,1168,1600,906,1190
975,724,-811,140,-140,1240,1601,882,1191
980,729,-816,140,-140,1241,1596,879,1059
985,733,-820,140,-140,1234,1577,880,1056
990,738,-825,140,-140,1240,1575,860,1059
995,742,-830,140,-140,1286,1575,859,897
1000,746,-834,0,0,1285,1554,859,897
1005,750,-838,20,-20,1287,1559,858,897
1010,753,-841,40,-40,1358,1555,837,893
1015,755,-844,60,-60,1364,1557,836,829
1020,758,-846,80,-80,1358,1536,833,828
1025,760,-848,100,-100,1426,1532,805,825
1030,762,-851,120,-120,1428,1531,806,853
1035,766,-855,140,-140,1426,1492,805,854
1040,769,-858,140,-140,1474,1489,777,850
1045,773,-862,140,-140,1476,1486,781,872
1050,777,-867,140,-140,1474,1467,781,873
1055,781,-871,140,-140,1497,1467,757,874
1060,785,-875,140,-140,1498,1465,754,900
1065,789,-879,140,-140,1495,1445,756,895
1070,792,-883,140,-140,1497,1446,758,898
1075,796,-886,140,-140,1540,1446,759,921
1080,800,-889,140,-140,1541,1408,752,923
1085,803,-893,140,-140,1538,1400,756,917
1090,806,-897,140,-140,1586,1398,734,920
1095,810,-901,140,-140,1585,1399,736,991
1100,814,-905,140,-140,1587,1354,729,988
1105,818,-909,140,-140,1608,1353,758,987
1110,822,-913,140,-140,1608,1352,755,1034
1115,826,-917,140,-140,1608,1311,755,1030
1120,830,-922,140,-140,1654,1309,924,1033
1125,834,-926,140,-140,1651,1309,925,1078
1130,838,-930,140,-140,1653,1242,925,1079
1135,842,-935,140,-140,1655,1242,1063,1077
1140,846,-939,140,-140,1682,1240,1061,1126
1145,850,-943,140,-140,1679,1174,1063,1123
1150,855,-948,140,-140,1681,1176,1064,1124
1155,859,-952,140,-140,1707,1173,1181,1148
1160,864,-956,140,-140,1703,1175,1174,1153
1165,868,-960,140,-140,1701,1130,1179,1146
1170,872,-965,140,-140,1729,1130,1268,1151
1175,877,-969,140,-140,1727,1130,1267,1191
1180,881,-974,140,-140,1724,1062,1263,1189
1185,886,-978,140,-140,1750,1064,1336,1190
1190,890,-983,140,-140,1754,1065,1337,1237
